iso3c,year,ChildMortality,GDPpc
LKA,2020,7,13664.2266549465
LKA,2021,6.7,14621.516338857
KNA,2004,19.8,17175.5380343734
KNA,2005,19.1,19377.8955472631
KNA,2003,20.7,16135.3804727206
KNA,2017,16.3,29317.5934663221
KNA,2006,18.5,20539.6327147248
KNA,2019,15.4,32500.9717617828
KNA,2015,16.9,26570.7936120638
KNA,2016,16.6,27932.0013669999
KNA,2018,15.9,30654.111714775
KNA,2014,17.2,26463.2597333492
KNA,2000,23.8,15183.0774044557
KNA,2007,18.1,21157.7731960599
KNA,2002,21.6,16530.4195483766
KNA,2011,17.4,24191.5690121396
KNA,2008,17.8,23902.3700297248
KNA,2001,22.7,16154.1961290542
KNA,2010,17.5,23409.7161827782
KNA,2021,14.6,29198.0294428035
KNA,2012,17.4,23159.6543581333
KNA,2009,17.6,23178.7625597197
KNA,2020,15,28172.6815810627
KNA,2013,17.3,24317.3806244392
LCA,2007,18.9,12214.7341057988
LCA,2008,19.1,12983.1476567442
LCA,2006,18.6,11769.0993704942
LCA,2020,24.5,12303.7968958515
LCA,2021,24.8,14395.6776257445
LCA,2019,24.1,16116.5082984261
LCA,2003,18.3,9702.13032367014
LCA,2004,18.4,10609.0358773352
LCA,2005,18.5,10821.2495669136
LCA,2018,23.6,15998.3550314961
LCA,2002,18.3,9195.58589109367
LCA,2015,21.9,13815.4997968858
LCA,2000,18.4,9260.97146016316
LCA,2009,19.4,12613.5251986118
LCA,2013,21,13725.1851193305
LCA,2010,19.7,12713.8097230012
LCA,2016,22.5,14584.5269379514
LCA,2001,18.3,9084.57563361499
LCA,2014,21.4,13989.2819184388
LCA,2011,20.1,13444.3467963592
LCA,2017,23,15247.4630286811
LCA,2012,20.5,13288.7697538265
MAF,2001,,
MAF,2000,,
MAF,2002,,
MAF,2016,,
MAF,2013,,
MAF,2015,,
MAF,2010,,
MAF,2011,,
MAF,2017,,
MAF,2014,,
MAF,2003,,
MAF,2004,,
MAF,2012,,
MAF,2006,,
MAF,2007,,
MAF,2008,,
MAF,2005,,
MAF,2019,,
MAF,2020,,
MAF,2021,,
MAF,2009,,
MAF,2018,,
VCT,2004,21.7,8488.03186011852
VCT,2006,21.4,10000.9202479072
VCT,2007,21.1,10670.2497326113
VCT,2021,13.7,15271.2702781774
VCT,2005,21.5,9017.29837512791
VCT,2019,14.6,14784.7140820338
VCT,2020,14.2,14457.7789165213
VCT,2002,22,7243.33030948352
VCT,2003,21.8,7904.3538187781
VCT,2017,15.7,13575.4164879984
VCT,2018,15.2,14379.7556003188
VCT,2001,22.1,6759.10586047222
VCT,2015,16.8,12425.4932363918
VCT,2008,20.8,10969.183278275
VCT,2000,22.3,6486.78793588331
VCT,2009,20.4,10934.5263608054
VCT,2010,19.8,10622.687451931
VCT,2016,16.2,13530.4906376952
VCT,2012,18.6,11052.9085661571
VCT,2013,18,11694.775485825
VCT,2014,17.4,12199.7331228691
VCT,2011,19.3,10837.6398916823
SDN,2012,71.9,3917.82055664063
SDN,2013,69.9,3953.73803710938
SDN,2010,75.9,3954.46899414063
SDN,2011,73.8,4293.56201171875
SDN,2020,56.6,4091.84228515625
SDN,2006,85.5,3789.27172851563
SDN,2007,82.8,3985.38037109375
SDN,2021,54.9,4083.97509765625
SDN,2009,78,3876.2578125
SDN,2016,64.1,4813.86865234375
SDN,2017,62.1,4613.9501953125
SDN,2008,80.3,4086.00732421875
SDN,2015,66,4519.4873046875
SDN,2005,88.2,3558.00219726563
SDN,2001,101,2892.32250976563
SDN,2018,60.3,4453.767578125
SDN,2019,58.4,4308.42138671875
SDN,2000,104.4,2732.02856445313
SDN,2002,97.7,3030.68701171875
SDN,2014,68,4544.037109375
SDN,2004,91.2,3360.79614257813
SDN,2003,94.4,3198.49658203125
SUR,2006,25.9,10863.0229854657
SUR,2001,30.3,7850.77345235924
SUR,2002,29.3,8059.59137989242
SUR,2005,26.7,10072.7583425775
SUR,2017,19.4,17753.0602652977
SUR,2018,18.8,18881.6153830839
SUR,2003,28.4,8595.71964368805
SUR,2004,27.5,9449.31687157542
SUR,2000,31.3,7497.48053135107
SUR,2013,21.6,16318.6006204121
SUR,2014,21,16764.042707018
SUR,2015,20.5,16721.2959326991
SUR,2016,19.9,14633.1925874059
SUR,2008,24.5,12169.232953419
SUR,2009,23.9,12474.9973133345
SUR,2010,23.3,13129.3346416791
SUR,2007,25.2,11595.3041231231
SUR,2012,22.1,15308.1569354288
SUR,2020,17.7,16187.6309639489
SUR,2021,17.2,16343.5843281715
SUR,2011,22.7,14030.212900005
SUR,2019,18.3,19231.4215939687
SWE,2009,3.1,40278.2786341176
SWE,2010,3.1,42216.6174098932
SWE,2020,2.5,57690.3244587834
SWE,2008,3.2,42158.2956995539
SWE,2018,2.7,53521.6306428288
SWE,2019,2.6,57229.7767468145
SWE,2014,2.9,47184.6691338182
SWE,2021,2.5,63375.0446462412
SWE,2007,3.3,40914.4373702881
SWE,2017,2.8,51947.9542478244
SWE,2004,3.7,33859.5731904839
SWE,2015,2.9,49103.1334338706
SWE,2016,2.8,50430.2528196052
SWE,2012,3,45432.4319692761
SWE,2013,2.9,46312.3923824667
SWE,2005,3.6,34244.4650156257
SWE,2006,3.5,37729.9277124771
SWE,2002,4,30926.5055989396
SWE,2003,3.9,31816.6210403549
SWE,2000,4.1,29622.0384751931
SWE,2011,3,44608.5802614915
SWE,2001,4,29936.4456557955
CHE,2001,5.5,37822.9275072501
CHE,2002,5.4,38704.9584597242
CHE,2014,4.3,63417.0437157565
CHE,2000,5.6,36695.2070554187
CHE,2013,4.4,61656.4661708516
CHE,2009,4.6,52971.3732760585
CHE,2010,4.6,54432.3330821362
CHE,2011,4.5,57493.5810559211
CHE,2012,4.4,59440.9158607666
CHE,2004,5.2,40176.5707415374
CHE,2005,5.1,41524.8488732932
CHE,2006,4.9,46275.5494842863
CHE,2003,5.3,38737.3079261209
CHE,2008,4.7,53808.7841127066
CHE,2021,3.8,81603.2073073193
CHE,2017,4.1,68193.5054944094
CHE,2007,4.8,50929.4927044896
CHE,2015,4.3,65265.04573356
CHE,2016,4.2,67350.7518747757
CHE,2018,4.1,70688.8187491194
CHE,2019,4,73732.2353322093
CHE,2020,3.9,72997.8239503282
SYR,2020,22.8,
SYR,2015,41.8,
SYR,2016,39.8,
SYR,2018,23.8,
SYR,2019,22.6,
SYR,2005,19.7,
SYR,2006,19.3,
SYR,2017,23.9,
SYR,2004,20.1,
SYR,2014,47.3,
SYR,2000,23,
SYR,2001,22.1,
SYR,2002,21.3,
SYR,2003,20.7,
SYR,2009,18.9,
SYR,2010,18.9,
SYR,2007,19.1,
SYR,2008,18.9,
SYR,2013,45.4,
SYR,2021,22.3,
SYR,2011,20.2,
SYR,2012,37.1,
TJK,2008,46.5,2123.47486747967
TJK,2009,44.5,2177.62940105616
TJK,2005,55.9,1671.47287651077
TJK,2006,52.1,1810.15150484046
TJK,2007,49,1967.56415602394
TJK,2004,60.4,1547.45926344452
TJK,2021,31.4,4315.0322042312
TJK,2001,77.3,1138.36283147721
TJK,2002,71.3,1254.93148581628
TJK,2020,32.5,3856.50152260934
TJK,2000,83.7,1037.94057144325
TJK,2015,37.4,3124.53939899615
TJK,2016,36.5,3092.85361084195
TJK,2003,65.6,1392.63386834179
TJK,2014,38.4,3273.93249546877
TJK,2019,33.5,3726.9138197278
TJK,2011,41.6,2468.58134915696
TJK,2017,35.5,3236.43934350302
TJK,2018,34.5,3486.97450321302
TJK,2010,42.9,2299.87584757079
TJK,2012,40.4,2722.16700558849
TJK,2013,39.4,2999.22471283075
TZA,2017,53.9,2457.5693359375
TZA,2016,55.8,2418.73901367188
TZA,2000,129.9,1156.6279296875
TZA,2001,121.9,1220.88806152344
TZA,2002,114,1293.65222167969
TZA,2010,71.7,2052.95849609375
TZA,2011,68.2,2193.04443359375
TZA,2012,65.2,2067.2216796875
TZA,2013,62.5,2160.78002929688
TZA,2014,59.8,2206.36108398438
TZA,2015,58,2301.802734375
TZA,2004,100,1472.28100585938
TZA,2005,94,1587.42370605469
TZA,2006,88.9,1695.14208984375
TZA,2003,106.7,1370.32824707031
TZA,2008,79.6,1894.53857421875
TZA,2009,75.3,1957.61474609375
TZA,2020,49,2695.52465820313
TZA,2007,83.9,1807.44641113281
TZA,2018,51.9,2572.21508789063
TZA,2019,50.4,2688.2119140625
TZA,2021,47.1,2851.77490234375
THA,2008,14.9,12111.3718519839
THA,2006,16.4,10952.1994143852
THA,2007,15.6,11769.5250654664
THA,2003,18.9,8835.84690937088
THA,2004,18,9564.79142547155
THA,2005,17.2,10198.1601337386
THA,2019,9,18760.4124030103
THA,2020,8.6,17810.2507528433
THA,2021,8.3,18855.0232726769
THA,2000,21.9,7281.41278090251
THA,2001,20.9,7631.31933135173
THA,2002,19.9,8153.46133957634
THA,2015,10.8,15466.7606332352
THA,2016,10.3,16231.25449294
THA,2017,9.9,17008.0384242563
THA,2018,9.4,18093.8197834427
THA,2010,13.6,12988.9296804484
THA,2011,13,13284.1197845939
THA,2012,12.4,14586.9066203666
THA,2009,14.2,12018.1736292382
THA,2014,11.3,15143.395726791
THA,2013,11.8,15090.0983569568
TLS,2013,65.3,2465.86918082049
TLS,2000,111.3,1257.97617801495
TLS,2012,67.2,2336.2421165205
TLS,2008,76.8,1657.53359644299
TLS,2009,74,1798.68774847958
TLS,2010,71.4,1948.21212081291
TLS,2011,69.2,2060.82060670861
TLS,2002,101.1,1369.31810456394
TLS,2003,96.4,1340.69433024867
TLS,2004,91.8,1354.0382245033
TLS,2001,106.1,1472.11053351738
TLS,2006,83.7,1352.10268165756
TLS,2007,80.1,1493.94396752664
TLS,2021,50.5,5560.24389607774
TLS,2005,87.6,1403.57206959318
TLS,2014,63.5,2697.35994470012
TLS,2015,61.6,2891.18191014122
TLS,2016,59.7,3120.85924798057
TLS,2017,57.7,3143.3245011956
TLS,2018,55.8,3149.44724295078
TLS,2019,53.9,3899.07085961106
TLS,2020,52.2,5134.01491816426
TGO,2000,120,1349.22397811808
TGO,2002,113,1390.76418511858
TGO,2003,109.6,1474.58116569342
TGO,2004,106.4,1460.49228875714
TGO,2017,71.2,1970.21483978015
TGO,2001,116.5,1353.84028059747
TGO,2015,75.9,1884.96673034832
TGO,2016,73.5,1928.14112525162
TGO,2011,86.4,1656.1619504987
TGO,2012,83.7,1677.29628558756
TGO,2013,81.1,1739.13224968356
TGO,2014,78.5,1818.04189531054
TGO,2020,64.6,2173.87292874814
TGO,2021,62.6,2351.3137740985
TGO,2018,68.8,2063.38210892065
TGO,2019,66.6,2151.28514316615
TGO,2010,89.1,1574.42186244915
TGO,2006,100.3,1439.60451976684
TGO,2008,94.6,1462.55239270114
TGO,2009,91.9,1509.47377425488
TGO,2005,103.2,1399.20029226053
TGO,2007,97.4,1419.26592273724
TON,2009,13.4,4386.50582616356
TON,2006,14.4,4219.42770159934
TON,2008,13.7,4606.71886823782
TON,2004,15.1,4015.00170422724
TON,2005,14.8,4120.83874919494
TON,2020,11.4,6713.15299416765
TON,2007,14,4326.9518852509
TON,2018,11.9,6439.15778154326
TON,2019,11.7,6613.49573605464
TON,2000,17,3480.35486850284
TON,2001,16.5,3670.46658013589
TON,2002,16,3886.02489873918
TON,2003,15.6,4030.65019269044
TON,2015,12.4,5484.43882122031
TON,2016,12.2,5926.57662855537
TON,2017,12.1,6257.08973358404
TON,2013,12.6,5117.80307374806
TON,2010,13.2,4464.93153497603
TON,2011,12.9,4858.14160277644
TON,2012,12.8,4994.81256590851
TON,2014,12.5,5341.84087344944
TON,2021,11.1,6778.50356937661
TTO,2010,22.9,28753.6879231712
TTO,2013,20.8,29737.1730178763
TTO,2014,20.2,29992.8653262587
TTO,2011,22.2,29064.3123717313
TTO,2012,21.5,29988.9345919814
TTO,2005,26.2,22251.3261272084
TTO,2006,25.6,25819.6303453122
TTO,2007,24.9,27618.8022515961
TTO,2021,16.3,25419.5459165309
TTO,2009,23.5,27677.084311018
TTO,2017,18.5,26481.0729690522
TTO,2018,17.9,26486.7533982237
TTO,2008,24.2,28937.2842895185
TTO,2016,19,26218.4611974981
TTO,2000,28.1,13821.254323945
TTO,2001,27.9,14651.7708735987
TTO,2019,17.4,26787.8874660264
TTO,2020,16.8,24703.3215074715
TTO,2004,26.8,20431.4657271941
TTO,2002,27.7,15972.8486096348
TTO,2015,19.6,27840.7876568496
TTO,2003,27.3,18535.8075259979
TUN,2007,20.2,9353.55787255422
TUN,2006,21,8613.62020823712
TUN,2002,26.2,6632.81860419007
TUN,2003,24.7,7012.83978498172
TUN,2001,28,6509.90813807065
TUN,2018,17,11312.2505072768
TUN,2019,16.9,11585.1447258654
TUN,2004,23.3,7576.9780170083
TUN,2005,22.1,8012.2115886396
TUN,2000,30,6196.74338508777
TUN,2014,17.3,10671.9323978796
TUN,2015,17.2,10471.2133320933
TUN,2016,17.1,10634.5016243613
TUN,2017,17.1,10874.9468863561
TUN,2009,18.9,10109.960283846
TUN,2010,18.4,10428.5414316928
TUN,2011,18,10297.4235910989
TUN,2008,19.4,9843.91332366643
TUN,2013,17.5,10438.9478711444
TUN,2021,16.3,11471.4562041082
TUN,2012,17.7,10416.9464392854
TUN,2020,16.6,10602.5090070542
TUR,2011,16.9,19590.9510387254
TUR,2010,18.1,17343.6771298998
TUR,2020,9.5,28680.2009413236
TUR,2021,9,31637.5305444616
TUR,2009,19.5,15442.1173152348
TUR,2019,10.1,28461.1790315919
TUR,2014,13.8,24105.0237978098
TUR,2015,13,25855.7653558275
TUR,2007,22.5,14866.4277095189
TUR,2008,20.9,16038.2956212622
TUR,2018,10.7,28299.3988721682
TUR,2005,26.1,11863.8556295747
TUR,2016,12.2,26695.915689876
TUR,2017,11.4,28193.1744851997
TUR,2013,14.7,22373.2465583744
TUR,2000,37.9,9498.96441384638
TUR,2006,24.2,13581.5198702273
TUR,2012,15.8,20627.4920606022
TUR,2003,30.3,9587.59700388272
TUR,2004,28.1,10854.6888473665
TUR,2001,35.2,9157.47560292577
TUR,2002,32.7,9281.08773902607
TKM,2002,62.3,4458.43246060146
TKM,2003,58.6,4635.8253828238
TKM,2015,42.4,13213.0501501037
TKM,2000,69.8,4220.62126623054
TKM,2001,66.1,4439.09293129229
TKM,2014,42.2,13022.1051602812
TKM,2010,43.2,9475.02067018342
TKM,2011,42.6,10901.5265177372
TKM,2012,42.2,11635.7946217689
TKM,2013,42.1,12295.3344384643
TKM,2005,52.2,5675.73980096811
TKM,2006,49.6,6403.44760469911
TKM,2007,47.4,7200.81341179203
TKM,2004,55.2,4935.24674087775
TKM,2009,44.2,8717.71429691569
TKM,2017,43.2,13703.5127239741
TKM,2018,43.2,14665.4281588497
TKM,2008,45.6,8293.64120693263
TKM,2016,42.8,13375.2289810647
TKM,2021,41.4,
TKM,2019,42.8,15628.4577257404
TKM,2020,42.2,
TCA,2021,4.5,21808.2456335312
TCA,2020,4.6,19509.7118073826
TCA,2016,5.2,25190.0642502523
TCA,2017,5,25207.8316863304
TCA,2019,4.8,27033.3815599111
TCA,2015,5.3,23730.1589534185
TCA,2006,6.8,
TCA,2007,6.6,
TCA,2018,4.9,26182.5857970282
TCA,2005,7,
TCA,2014,5.4,22273.0244006214
TCA,2001,8.3,
TCA,2002,8,
TCA,2003,7.6,
TCA,2004,7.3,
TCA,2010,6,
TCA,2011,5.8,22996.4306694299
TCA,2008,6.4,
TCA,2009,6.2,
TCA,2000,8.7,
TCA,2012,5.7,20573.4459507307
TCA,2013,5.6,20801.6819488085
TUV,2010,31.3,2976.19161967797
TUV,2009,32.7,3048.72113679675
TUV,2005,37.8,2685.90483425282
TUV,2006,36.6,2802.94351568874
TUV,2007,35.4,3048.15030017436
TUV,2008,34,3274.0397668925
TUV,2021,21.3,5080.76524350095
TUV,2001,41.2,2584.51421861794
TUV,2002,40.3,2878.36523325355
TUV,2003,39.6,2790.42301632324
TUV,2000,42.2,2523.11103007296
TUV,2016,25.3,4049.09249928773
TUV,2017,24.3,4236.39950273788
TUV,2018,23.6,4383.45025866741
TUV,2004,38.7,2765.03045761567
TUV,2020,21.9,4834.39447585781
TUV,2012,29,3144.9117773766
TUV,2013,28,3319.53362106334
TUV,2019,22.7,5036.65567327724
TUV,2011,30.1,3199.67367125865
TUV,2014,27.1,3387.50037601232
TUV,2015,26.1,3785.42992583894
UGA,2017,50.2,2128.39686872771
UGA,2018,47.7,2239.48167616208
UGA,2001,139.3,1171.71741875194
UGA,2002,131.6,1254.29859007033
UGA,2003,123.5,1320.012354038
UGA,2016,52.7,2141.1243293787
UGA,2011,71.6,2271.72782379333
UGA,2012,66.7,2030.65095782
UGA,2013,62.5,2038.31298833461
UGA,2014,59.1,2121.45438054997
UGA,2015,56,2171.23714577172
UGA,2000,146.1,1123.10949571777
UGA,2006,99.8,1660.76042840175
UGA,2007,93.1,1795.6718402455
UGA,2004,115.2,1405.51228751255
UGA,2005,107.2,1497.23122781214
UGA,2010,76.4,2094.43358222058
UGA,2020,43.7,2365.98841089975
UGA,2008,87,1932.10455376154
UGA,2009,81.7,2017.06670251171
UGA,2019,45.6,2345.44066974045
UGA,2021,42.1,2478.82410137355
UKR,2008,12.9,9434.435546875
UKR,2005,14.5,7214.11181640625
UKR,2007,13.4,9004.8798828125
UKR,2003,15.9,5824.12451171875
UKR,2004,15.1,6736.79541015625
UKR,2000,18.2,4260.27685546875
UKR,2006,13.9,8054.0400390625
UKR,2020,8.4,13102.7958984375
UKR,2021,8.2,14289.0400390625
UKR,2016,9.2,11148.1962890625
UKR,2001,17.5,4789.681640625
UKR,2002,16.6,5172.96044921875
UKR,2015,9.4,10164.3271484375
UKR,2011,11.2,9246.76953125
UKR,2017,8.9,11860.560546875
UKR,2018,8.7,12633.513671875
UKR,2019,8.5,13348.0283203125
UKR,2012,10.6,9705.3583984375
UKR,2009,12.3,8093.5556640625
UKR,2010,11.7,8559.9296875
UKR,2013,10.2,11111.0517578125
UKR,2014,9.8,10743.5859375
ARE,2014,7.8,78859.0891166617
ARE,2013,8,75877.9979631878
ARE,2000,11.1,97390.2990609776
ARE,2008,9.2,83865.4109958942
ARE,2009,8.9,69931.7320214158
ARE,2010,8.7,67759.8292636078
ARE,2011,8.4,72666.7454527676
ARE,2012,8.2,74853.5750972265
ARE,2003,10.3,100101.558083729
ARE,2004,10.1,107548.40115971
ARE,2001,10.9,95748.9068524897
ARE,2002,10.6,94688.1438684681
ARE,2007,9.4,94896.5016027047
ARE,2021,6.4,77272.9994194784
ARE,2005,9.8,108491.294896301
ARE,2006,9.6,107345.515721636
ARE,2015,7.6,69705.704856878
ARE,2016,7.4,68853.8197724917
ARE,2017,7.2,71182.3707145056
ARE,2018,7,73270.6715789192
ARE,2019,6.8,74826.5184162299
ARE,2020,6.6,71458.6385200044
GBR,2000,6.5,26529.8521734351
GBR,2001,6.4,27915.5304404741
GBR,2003,6.2,30317.5243136229
GBR,2004,6.1,32055.4717642346
GBR,2017,4.4,46048.2000506645
GBR,2018,4.4,47090.4848967293
GBR,2002,6.3,29089.0536770407
GBR,2016,4.4,44082.1164678494
GBR,2011,5,37224.3787645256
GBR,2012,4.8,38343.0869033484
GBR,2013,4.6,39954.2191450769
GBR,2014,4.5,41278.1275079919
GBR,2015,4.5,42496.8542909218
GBR,2021,4.2,52841.6345850474
GBR,2008,5.6,36744.7913584035
GBR,2019,4.3,49911.1566522003
GBR,2020,4.3,48005.879606196
GBR,2006,5.9,34734.8160246415
GBR,2007,5.8,35523.3115876502
GBR,2009,5.4,35023.3323106015
GBR,2010,5.2,36487.6718531875
GBR,2005,6,32726.1331883772
USA,2009,7.5,47194.9433547336
USA,2010,7.3,48650.6431283336
USA,2006,7.9,46302.0008800056
USA,2004,8.1,41724.6316287624
USA,2005,8,44123.4070679055
USA,2021,6.2,70219.472454115
USA,2007,7.7,48050.2237771135
USA,2008,7.6,48570.0459804586
USA,2020,6.3,63528.6343027508
USA,2000,8.4,36329.9560727102
USA,2001,8.3,37133.623113437
USA,2002,8.2,37997.7596573051
USA,2003,8.1,39490.2749557007
USA,2016,6.7,57866.7449341091
USA,2017,6.6,59907.7542608847
USA,2018,6.5,62823.3094381973
USA,2019,6.4,65120.3946628653
USA,2011,7.2,50065.9665041742
USA,2012,7.1,51784.4185738837
USA,2013,7,53291.1276891406
USA,2014,6.9,55123.8497869046
USA,2015,6.8,56762.7294515989
URY,2005,14.4,12176.0935596199
URY,2006,13.6,13048.0838807922
URY,2007,12.7,14250.0027804729
URY,2004,15.2,10999.1004881107
URY,2000,17,10841.5909789507
URY,2001,16.6,10631.5492275084
URY,2002,16.2,9945.82379318984
URY,2003,15.8,10212.1712124053
URY,2016,8.4,22618.6917760103
URY,2017,7.9,23384.7401885795
URY,2018,7.3,23950.3933285084
URY,2019,6.8,24551.7461680548
URY,2020,6.3,23309.7865230202
URY,2008,11.9,15530.64543227
URY,2009,11.3,16254.3321295274
URY,2010,10.8,17688.3779412736
URY,2011,10.4,18937.2042041832
URY,2012,10,19290.2934464574
URY,2013,9.7,20445.556210773
URY,2014,9.3,21645.1189525059
URY,2015,8.9,21948.7663951215
URY,2021,5.8,25663.4106069348
UZB,2008,33.2,4832.60160452109
UZB,2010,28,5469.98073688253
UZB,2011,25.8,5844.80756223251
UZB,2012,23.8,6061.94715388358
UZB,2009,30.5,5167.21147164625
UZB,2014,20.5,6494.85994090061
UZB,2015,19.2,6680.18470067687
UZB,2016,18,6796.90489209483
UZB,2017,17,6840.70985995243
UZB,2018,16.2,7289.32950041393
UZB,2019,15.4,7717.74411671158
UZB,2020,14.7,7822.66195805577
UZB,2021,14.1,8607.52745000764
UZB,2013,22.1,6302.64724360333
UZB,2000,60.5,2658.59476031643
UZB,2001,57.1,2796.06294342047
UZB,2002,53.5,2916.56014851414
UZB,2003,49.9,3064.13992612186
UZB,2004,46.2,3341.98673673983
UZB,2005,42.7,3643.70087812831
UZB,2006,39.4,3987.06640688758
UZB,2007,36.2,4419.36187380234
VUT,2001,28.6,2059.98174123927
VUT,2002,28.4,1933.3788505749
VUT,2003,28.3,2005.16066460337
VUT,2000,28.8,2139.30207823375
VUT,2012,28.6,2741.50251852408
VUT,2013,28.3,2736.27678485979
VUT,2014,27.8,2806.79135861879
VUT,2015,27.3,2778.24981673325
VUT,2016,26.7,2867.3401226038
VUT,2004,28.2,2089.03722739339
VUT,2005,28.2,2214.53629006139
VUT,2006,28.3,2417.24683231729
VUT,2007,28.4,2493.32628311022
VUT,2008,28.5,2619.16261749267
VUT,2009,28.6,2651.00382980116
VUT,2010,28.6,2652.84196980235
VUT,2011,28.7,2728.06577367478
VUT,2020,24,3008.55163663632
VUT,2017,26,3031.24317194292
VUT,2018,25.3,3118.30129579883
VUT,2019,24.7,3200.62345500824
VUT,2021,23.2,3090.22795764862
VIR,2000,,
VIR,2001,,
VIR,2002,,
VIR,2003,,
VIR,2004,,
VIR,2005,,
VIR,2006,,
VIR,2007,,
VIR,2008,,
VIR,2009,,
VIR,2010,,
VIR,2011,,
VIR,2012,,
VIR,2013,,
VIR,2014,,
VIR,2015,,
VIR,2016,,
VIR,2017,,
VIR,2018,,
VIR,2019,,
VIR,2020,,
VIR,2021,,
PSE,2000,30.4,2782.16055379016
PSE,2001,29.4,2514.87848144453
PSE,2002,28.6,2178.70109644069
PSE,2003,27.7,2469.18363445827
PSE,2004,26.9,3013.38129950504
PSE,2005,26.1,3371.51387938669
PSE,2006,25.2,3354.09869480837
PSE,2007,24.4,3485.04161403643
PSE,2008,23.6,3712.20409758384
PSE,2009,22.8,3950.24130014908
PSE,2010,22.1,4120.27108838546
PSE,2011,21.3,4494.7313227255
PSE,2012,20.6,5255.82560942147
PSE,2013,19.8,5371.68710020242
PSE,2014,21.3,5510.13293040455
PSE,2015,18.4,5954.40078363208
PSE,2016,17.7,6305.39180301552
PSE,2017,17.1,6401.74089135074
PSE,2018,16.5,6470.10353970142
PSE,2019,15.9,6510.32543569655
PSE,2020,15.3,5705.15502055161
PSE,2021,14.8,6224.65677620519
YEM,2000,95.1,2763.46984701973
YEM,2001,90.5,2854.33784422356
YEM,2002,85.9,2933.64125443561
YEM,2003,81.4,3022.45206001359
YEM,2004,77.2,3142.12214835668
YEM,2005,73.1,3327.60961233354
YEM,2006,69.3,3435.02144425114
YEM,2007,65.7,3536.90485782444
YEM,2008,62.6,3626.12552362315
YEM,2009,60.2,3679.94902735897
YEM,2010,58.9,3895.22361050089
YEM,2011,58.7,3370.91518529756
YEM,2012,58.9,3258.19267770991
YEM,2013,58.5,3437.42953620876
YEM,2014,58.8,
YEM,2015,60.8,
YEM,2016,60.5,
YEM,2017,60.3,
YEM,2018,61.7,
YEM,2019,61.6,
YEM,2020,59.7,
YEM,2021,61.9,
ZMB,2000,155.7,1730.22818160746
ZMB,2001,147,1808.27911513037
ZMB,2002,136.5,1861.4390871132
ZMB,2003,126,1968.25383880191
ZMB,2004,115.8,2095.53495343904
ZMB,2005,106.7,2242.10883207929
ZMB,2006,98.9,2409.24346618098
ZMB,2007,93.3,2587.9579491583
ZMB,2008,88.5,2742.9148709596
ZMB,2009,83.3,2909.72634230735
ZMB,2010,78.7,3136.3227975569
ZMB,2011,76.5,3267.40827777266
ZMB,2012,74.5,3357.73837143394
ZMB,2013,72,3506.39496177439
ZMB,2014,69.5,3463.42004527111
ZMB,2015,68.2,3352.52488464741
ZMB,2016,65.3,3322.57891790844
ZMB,2017,64.2,3395.47968550242
ZMB,2018,64.2,3508.31075600927
ZMB,2019,62.6,3515.38464373048
ZMB,2020,59.7,3361.97886896325
ZMB,2021,57.7,3627.53117821948
ZWE,2000,96.2,2237.3034600255
ZWE,2001,94.5,2305.77695684547
ZWE,2002,93.4,2120.32706993563
ZWE,2003,92.6,1781.1589970137
ZWE,2004,92.9,1710.7053798341
ZWE,2005,93.7,1654.89465807629
ZWE,2006,95.6,1632.78353041072
ZWE,2007,96.2,1600.06502647092
ZWE,2008,94.7,1331.94209359377
ZWE,2009,91.3,1486.26736696747
ZWE,2010,86.1,1804.03724752192
ZWE,2011,80.6,2080.61151065446
ZWE,2012,72.1,2349.02820700045
ZWE,2013,66.2,2522.03812492021
ZWE,2014,62.6,2561.72879486353
ZWE,2015,60.5,2615.09029925408
ZWE,2016,57.9,2724.45274642037
ZWE,2017,56.2,2331.78083283086
ZWE,2018,53.7,2457.3098590523
ZWE,2019,52.7,2296.84542884799
ZWE,2020,51.8,2101.80459702435
ZWE,2021,49.5,2333.97363227424
